"ym_quarter","dong","big_ind","store_cnt","sim_store_cnt","open_rat","open_cnt","close_rat","close_cnt","franchise_cnt"
20231,"금호1가동","한식음식점",16,18,0,0,11,2,2
20231,"금호1가동","중식음식점",1,4,0,0,0,0,3
20231,"금호1가동","일식음식점",4,4,0,0,0,0,0
20231,"금호1가동","양식음식점",8,8,0,0,13,1,0
20231,"금호1가동","제과점",2,3,0,0,0,0,1
20231,"금호1가동","패스트푸드점",1,5,0,0,80,4,4
20231,"금호1가동","치킨전문점",3,7,0,0,0,0,4
20231,"금호1가동","분식전문점",10,12,8,1,8,1,2
20231,"금호1가동","호프-간이주점",6,7,0,0,0,0,1
20231,"금호1가동","커피-음료",17,21,10,2,0,0,4
20231,"금호1가동","슈퍼마켓",9,11,9,1,9,1,2
20231,"금호1가동","미곡판매",4,4,0,0,0,0,0
20231,"금호1가동","육류판매",4,4,0,0,0,0,0
20231,"금호1가동","수산물판매",3,3,0,0,0,0,0
20231,"금호1가동","청과상",7,7,0,0,14,1,0
20231,"금호1가동","반찬가게",4,4,0,0,25,1,0
20231,"금호2.3가동","한식음식점",100,112,0,0,1,1,12
20231,"금호2.3가동","중식음식점",7,8,0,0,0,0,1
20231,"금호2.3가동","일식음식점",5,6,0,0,0,0,1
20231,"금호2.3가동","양식음식점",19,20,5,1,0,0,1
20231,"금호2.3가동","제과점",9,12,0,0,0,0,3
20231,"금호2.3가동","패스트푸드점",1,11,0,0,0,0,10
20231,"금호2.3가동","치킨전문점",9,19,0,0,0,0,10
20231,"금호2.3가동","분식전문점",14,18,6,1,0,0,4
20231,"금호2.3가동","호프-간이주점",27,28,7,2,4,1,1
20231,"금호2.3가동","커피-음료",25,30,10,3,13,4,5
20231,"금호2.3가동","슈퍼마켓",14,18,0,0,6,1,4
20231,"금호2.3가동","미곡판매",3,3,0,0,0,0,0
20231,"금호2.3가동","육류판매",14,14,0,0,0,0,0
20231,"금호2.3가동","수산물판매",5,5,0,0,0,0,0
20231,"금호2.3가동","청과상",5,5,0,0,0,0,0
20231,"금호2.3가동","반찬가게",13,13,8,1,15,2,0
20231,"금호4가동","한식음식점",48,52,0,0,10,5,4
20231,"금호4가동","중식음식점",4,5,20,1,0,0,1
20231,"금호4가동","일식음식점",5,5,0,0,0,0,0
20231,"금호4가동","양식음식점",6,6,0,0,0,0,0
20231,"금호4가동","제과점",5,9,11,1,0,0,4
20231,"금호4가동","패스트푸드점",3,7,14,1,0,0,4
20231,"금호4가동","치킨전문점",2,9,0,0,0,0,7
20231,"금호4가동","분식전문점",6,11,0,0,0,0,5
20231,"금호4가동","호프-간이주점",19,19,11,2,0,0,0
20231,"금호4가동","커피-음료",19,25,0,0,4,1,6
20231,"금호4가동","슈퍼마켓",7,9,0,0,0,0,2
20231,"금호4가동","미곡판매",1,1,0,0,0,0,0
20231,"금호4가동","육류판매",2,2,0,0,0,0,0
20231,"금호4가동","수산물판매",1,1,0,0,0,0,0
20231,"금호4가동","청과상",6,6,0,0,0,0,0
20231,"금호4가동","반찬가게",3,3,0,0,0,0,0
20231,"마장동","한식음식점",119,124,2,2,2,2,5
20231,"마장동","중식음식점",7,7,0,0,14,1,0
20231,"마장동","일식음식점",3,3,0,0,0,0,0
20231,"마장동","양식음식점",4,5,0,0,0,0,1
20231,"마장동","제과점",2,4,25,1,0,0,2
20231,"마장동","패스트푸드점",4,6,0,0,0,0,2
20231,"마장동","치킨전문점",2,11,0,0,0,0,9
20231,"마장동","분식전문점",10,13,0,0,0,0,3
20231,"마장동","호프-간이주점",18,22,0,0,0,0,4
20231,"마장동","커피-음료",24,29,0,0,3,1,5
20231,"마장동","슈퍼마켓",29,32,0,0,0,0,3
20231,"마장동","미곡판매",2,2,0,0,0,0,0
20231,"마장동","육류판매",1625,1625,1,16,1,21,0
20231,"마장동","수산물판매",1,1,0,0,0,0,0
20231,"마장동","청과상",18,18,0,0,6,1,0
20231,"마장동","반찬가게",13,13,8,1,0,0,0
20231,"사근동","한식음식점",106,132,3,4,2,3,26
20231,"사근동","중식음식점",13,21,10,2,5,1,8
20231,"사근동","일식음식점",21,24,4,1,0,0,3
20231,"사근동","양식음식점",23,30,0,0,3,1,7
20231,"사근동","제과점",2,7,0,0,0,0,5
20231,"사근동","패스트푸드점",12,28,4,1,0,0,16
20231,"사근동","치킨전문점",9,20,0,0,0,0,11
20231,"사근동","분식전문점",21,34,3,1,3,1,13
20231,"사근동","호프-간이주점",55,73,3,2,3,2,18
20231,"사근동","커피-음료",65,92,5,5,3,3,27
20231,"사근동","슈퍼마켓",14,17,6,1,0,0,3
20231,"사근동","미곡판매",3,3,0,0,0,0,0
20231,"사근동","육류판매",4,4,0,0,0,0,0
20231,"사근동","청과상",1,1,0,0,0,0,0
20231,"사근동","반찬가게",5,5,0,0,0,0,0
20231,"성수1가제1동","한식음식점",65,70,1,1,3,2,5
20231,"성수1가제1동","중식음식점",10,12,0,0,0,0,2
20231,"성수1가제1동","일식음식점",11,12,0,0,0,0,1
20231,"성수1가제1동","양식음식점",43,46,7,3,0,0,3
20231,"성수1가제1동","제과점",16,17,6,1,0,0,1
20231,"성수1가제1동","패스트푸드점",13,17,0,0,6,1,4
20231,"성수1가제1동","치킨전문점",1,8,0,0,0,0,7
20231,"성수1가제1동","분식전문점",14,15,7,1,13,2,1
20231,"성수1가제1동","호프-간이주점",23,23,17,4,0,0,0
20231,"성수1가제1동","커피-음료",66,76,4,3,3,2,10
20231,"성수1가제1동","슈퍼마켓",10,19,0,0,5,1,9
20231,"성수1가제1동","미곡판매",3,3,0,0,0,0,0
20231,"성수1가제1동","육류판매",6,6,0,0,0,0,0
20231,"성수1가제1동","수산물판매",2,2,0,0,0,0,0
20231,"성수1가제1동","청과상",5,5,0,0,0,0,0
20231,"성수1가제1동","반찬가게",13,13,8,1,0,0,0
20231,"성수1가제2동","한식음식점",160,178,5,9,10,18,18
20231,"성수1가제2동","중식음식점",16,17,6,1,0,0,1
20231,"성수1가제2동","일식음식점",45,49,6,3,0,0,4
20231,"성수1가제2동","양식음식점",91,92,4,4,0,0,1
20231,"성수1가제2동","제과점",40,41,10,4,5,2,1
20231,"성수1가제2동","패스트푸드점",20,27,7,2,4,1,7
20231,"성수1가제2동","치킨전문점",4,13,8,1,8,1,9
20231,"성수1가제2동","분식전문점",18,26,15,4,4,1,8
20231,"성수1가제2동","호프-간이주점",49,57,5,3,11,6,8
20231,"성수1가제2동","커피-음료",198,222,7,15,2,5,24
20231,"성수1가제2동","슈퍼마켓",13,19,5,1,0,0,6
20231,"성수1가제2동","미곡판매",5,5,0,0,0,0,0
20231,"성수1가제2동","육류판매",13,13,8,1,8,1,0
20231,"성수1가제2동","수산물판매",3,3,0,0,33,1,0
20231,"성수1가제2동","청과상",4,4,25,1,25,1,0
20231,"성수1가제2동","반찬가게",37,39,3,1,0,0,2
20231,"성수2가제1동","한식음식점",151,168,1,1,3,5,17
20231,"성수2가제1동","중식음식점",10,10,0,0,0,0,0
20231,"성수2가제1동","일식음식점",16,17,6,1,0,0,1
20231,"성수2가제1동","양식음식점",46,50,6,3,2,1,4
20231,"성수2가제1동","제과점",26,28,11,3,4,1,2
20231,"성수2가제1동","패스트푸드점",17,23,9,2,9,2,6
20231,"성수2가제1동","치킨전문점",9,15,0,0,0,0,6
20231,"성수2가제1동","분식전문점",25,32,3,1,9,3,7
20231,"성수2가제1동","호프-간이주점",56,61,3,2,0,0,5
20231,"성수2가제1동","커피-음료",87,101,3,3,3,3,14
20231,"성수2가제1동","슈퍼마켓",21,25,0,0,4,1,4
20231,"성수2가제1동","미곡판매",10,10,10,1,0,0,0
20231,"성수2가제1동","육류판매",9,9,0,0,0,0,0
20231,"성수2가제1동","수산물판매",10,10,0,0,10,1,0
20231,"성수2가제1동","청과상",16,16,0,0,0,0,0
20231,"성수2가제1동","반찬가게",31,31,0,0,3,1,0
20231,"성수2가제3동","한식음식점",258,293,6,16,2,7,35
20231,"성수2가제3동","중식음식점",22,29,3,1,7,2,7
20231,"성수2가제3동","일식음식점",43,51,2,1,4,2,8
20231,"성수2가제3동","양식음식점",61,67,9,6,5,3,6
20231,"성수2가제3동","제과점",27,34,6,2,9,3,7
20231,"성수2가제3동","패스트푸드점",23,38,5,2,8,3,15
20231,"성수2가제3동","치킨전문점",5,14,0,0,7,1,9
20231,"성수2가제3동","분식전문점",25,31,3,1,10,3,6
20231,"성수2가제3동","호프-간이주점",55,67,3,2,3,2,12
20231,"성수2가제3동","커피-음료",148,184,7,13,4,8,36
20231,"성수2가제3동","슈퍼마켓",24,39,0,0,0,0,15
20231,"성수2가제3동","미곡판매",5,5,0,0,0,0,0
20231,"성수2가제3동","육류판매",20,20,0,0,0,0,0
20231,"성수2가제3동","수산물판매",2,2,0,0,50,1,0
20231,"성수2가제3동","청과상",12,12,8,1,8,1,0
20231,"성수2가제3동","반찬가게",67,68,2,1,2,1,1
20231,"송정동","한식음식점",37,39,3,1,3,1,2
20231,"송정동","중식음식점",2,2,0,0,0,0,0
20231,"송정동","일식음식점",1,1,0,0,0,0,0
20231,"송정동","양식음식점",3,3,33,1,0,0,0
20231,"송정동","제과점",6,6,0,0,17,1,0
20231,"송정동","패스트푸드점",4,5,20,1,20,1,1
20231,"송정동","치킨전문점",3,4,25,1,0,0,1
20231,"송정동","분식전문점",8,8,0,0,13,1,0
20231,"송정동","호프-간이주점",4,4,0,0,25,1,0
20231,"송정동","커피-음료",20,22,5,1,5,1,2
20231,"송정동","슈퍼마켓",9,11,0,0,9,1,2
20231,"송정동","미곡판매",2,2,0,0,0,0,0
20231,"송정동","육류판매",6,6,0,0,0,0,0
20231,"송정동","수산물판매",2,2,0,0,0,0,0
20231,"송정동","청과상",3,3,0,0,0,0,0
20231,"송정동","반찬가게",3,3,0,0,0,0,0
20231,"옥수동","한식음식점",53,58,2,1,5,3,5
20231,"옥수동","중식음식점",6,7,0,0,0,0,1
20231,"옥수동","일식음식점",8,9,0,0,0,0,1
20231,"옥수동","양식음식점",10,10,10,1,0,0,0
20231,"옥수동","제과점",10,13,0,0,0,0,3
20231,"옥수동","패스트푸드점",8,12,0,0,8,1,4
20231,"옥수동","치킨전문점",3,9,0,0,22,2,6
20231,"옥수동","분식전문점",12,18,0,0,0,0,6
20231,"옥수동","호프-간이주점",9,11,18,2,0,0,2
20231,"옥수동","커피-음료",21,27,0,0,4,1,6
20231,"옥수동","슈퍼마켓",8,15,0,0,7,1,7
20231,"옥수동","미곡판매",2,2,0,0,0,0,0
20231,"옥수동","육류판매",8,9,0,0,0,0,1
20231,"옥수동","수산물판매",3,3,0,0,0,0,0
20231,"옥수동","청과상",4,4,0,0,0,0,0
20231,"옥수동","반찬가게",11,13,0,0,0,0,2
20231,"왕십리도선동","한식음식점",174,216,5,10,5,11,42
20231,"왕십리도선동","중식음식점",16,18,0,0,0,0,2
20231,"왕십리도선동","일식음식점",17,21,14,3,19,4,4
20231,"왕십리도선동","양식음식점",24,27,7,2,0,0,3
20231,"왕십리도선동","제과점",15,23,4,1,4,1,8
20231,"왕십리도선동","패스트푸드점",8,23,17,4,17,4,15
20231,"왕십리도선동","치킨전문점",5,24,4,1,0,0,19
20231,"왕십리도선동","분식전문점",41,58,7,4,3,2,17
20231,"왕십리도선동","호프-간이주점",47,50,6,3,6,3,3
20231,"왕십리도선동","커피-음료",48,73,7,5,6,4,25
20231,"왕십리도선동","슈퍼마켓",26,35,6,2,9,3,9
20231,"왕십리도선동","미곡판매",9,9,11,1,0,0,0
20231,"왕십리도선동","육류판매",60,60,0,0,2,1,0
20231,"왕십리도선동","수산물판매",8,8,0,0,25,2,0
20231,"왕십리도선동","청과상",16,16,13,2,0,0,0
20231,"왕십리도선동","반찬가게",25,26,0,0,0,0,1
20231,"왕십리제2동","한식음식점",47,50,2,1,2,1,3
20231,"왕십리제2동","중식음식점",4,6,0,0,0,0,2
20231,"왕십리제2동","일식음식점",4,4,0,0,0,0,0
20231,"왕십리제2동","양식음식점",4,6,33,2,17,1,2
20231,"왕십리제2동","제과점",8,9,11,1,0,0,1
20231,"왕십리제2동","패스트푸드점",2,10,20,2,20,2,8
20231,"왕십리제2동","치킨전문점",7,12,0,0,8,1,5
20231,"왕십리제2동","분식전문점",10,13,23,3,0,0,3
20231,"왕십리제2동","호프-간이주점",5,6,0,0,0,0,1
20231,"왕십리제2동","커피-음료",19,23,4,1,4,1,4
20231,"왕십리제2동","슈퍼마켓",10,15,0,0,0,0,5
20231,"왕십리제2동","미곡판매",3,3,0,0,0,0,0
20231,"왕십리제2동","육류판매",6,6,0,0,0,0,0
20231,"왕십리제2동","수산물판매",2,2,50,1,0,0,0
20231,"왕십리제2동","청과상",7,7,0,0,14,1,0
20231,"왕십리제2동","반찬가게",5,5,0,0,0,0,0
20231,"용답동","한식음식점",108,119,2,2,1,1,11
20231,"용답동","중식음식점",8,8,0,0,0,0,0
20231,"용답동","일식음식점",8,8,0,0,0,0,0
20231,"용답동","양식음식점",6,7,0,0,14,1,1
20231,"용답동","제과점",3,4,0,0,0,0,1
20231,"용답동","패스트푸드점",3,5,20,1,0,0,2
20231,"용답동","치킨전문점",2,10,0,0,0,0,8
20231,"용답동","분식전문점",10,14,0,0,0,0,4
20231,"용답동","호프-간이주점",24,28,0,0,0,0,4
20231,"용답동","커피-음료",31,41,2,1,5,2,10
20231,"용답동","슈퍼마켓",28,29,7,2,3,1,1
20231,"용답동","미곡판매",4,4,0,0,0,0,0
20231,"용답동","육류판매",26,26,4,1,0,0,0
20231,"용답동","수산물판매",5,5,0,0,40,2,0
20231,"용답동","청과상",10,10,10,1,20,2,0
20231,"용답동","반찬가게",8,8,0,0,25,2,0
20231,"응봉동","한식음식점",9,9,0,0,0,0,0
20231,"응봉동","중식음식점",1,1,0,0,0,0,0
20231,"응봉동","양식음식점",2,2,0,0,0,0,0
20231,"응봉동","제과점",1,2,0,0,0,0,1
20231,"응봉동","패스트푸드점",0,1,0,0,0,0,1
20231,"응봉동","치킨전문점",1,6,0,0,0,0,5
20231,"응봉동","분식전문점",4,4,0,0,0,0,0
20231,"응봉동","호프-간이주점",0,1,0,0,0,0,1
20231,"응봉동","커피-음료",8,10,0,0,0,0,2
20231,"응봉동","슈퍼마켓",11,12,0,0,8,1,1
20231,"응봉동","미곡판매",2,2,0,0,0,0,0
20231,"응봉동","육류판매",4,4,0,0,0,0,0
20231,"응봉동","수산물판매",2,2,0,0,0,0,0
20231,"응봉동","청과상",4,4,0,0,0,0,0
20231,"응봉동","반찬가게",7,7,14,1,14,1,0
20231,"행당제1동","한식음식점",104,132,2,3,2,2,28
20231,"행당제1동","중식음식점",11,12,0,0,8,1,1
20231,"행당제1동","일식음식점",15,18,11,2,0,0,3
20231,"행당제1동","양식음식점",18,27,0,0,0,0,9
20231,"행당제1동","제과점",15,25,4,1,0,0,10
20231,"행당제1동","패스트푸드점",8,20,5,1,0,0,12
20231,"행당제1동","치킨전문점",5,17,0,0,6,1,12
20231,"행당제1동","분식전문점",30,35,0,0,6,2,5
20231,"행당제1동","호프-간이주점",16,17,6,1,0,0,1
20231,"행당제1동","커피-음료",40,56,7,4,2,1,16
20231,"행당제1동","슈퍼마켓",15,19,0,0,5,1,4
20231,"행당제1동","미곡판매",6,6,0,0,0,0,0
20231,"행당제1동","육류판매",35,35,0,0,0,0,0
20231,"행당제1동","수산물판매",8,8,0,0,0,0,0
20231,"행당제1동","청과상",5,5,0,0,0,0,0
20231,"행당제1동","반찬가게",17,17,0,0,0,0,0
20231,"행당제2동","한식음식점",16,20,10,2,15,3,4
20231,"행당제2동","중식음식점",1,2,0,0,0,0,1
20231,"행당제2동","일식음식점",3,3,0,0,0,0,0
20231,"행당제2동","양식음식점",2,2,0,0,0,0,0
20231,"행당제2동","제과점",7,10,10,1,0,0,3
20231,"행당제2동","패스트푸드점",2,6,0,0,0,0,4
20231,"행당제2동","치킨전문점",1,11,0,0,0,0,10
20231,"행당제2동","분식전문점",4,9,0,0,11,1,5
20231,"행당제2동","호프-간이주점",3,6,17,1,0,0,3
20231,"행당제2동","커피-음료",10,17,6,1,6,1,7
20231,"행당제2동","슈퍼마켓",3,5,0,0,0,0,2
20231,"행당제2동","미곡판매",1,1,0,0,0,0,0
20231,"행당제2동","육류판매",4,4,0,0,0,0,0
20231,"행당제2동","수산물판매",3,3,0,0,0,0,0
20231,"행당제2동","청과상",7,7,0,0,14,1,0
20231,"행당제2동","반찬가게",11,12,0,0,0,0,1
20232,"금호1가동","한식음식점",17,21,14,3,0,0,4
20232,"금호1가동","중식음식점",1,4,0,0,0,0,3
20232,"금호1가동","일식음식점",4,4,0,0,0,0,0
20232,"금호1가동","양식음식점",8,8,0,0,0,0,0
20232,"금호1가동","제과점",2,3,0,0,0,0,1
20232,"금호1가동","패스트푸드점",1,6,17,1,0,0,5
20232,"금호1가동","치킨전문점",3,6,0,0,17,1,3
20232,"금호1가동","분식전문점",10,12,0,0,0,0,2
20232,"금호1가동","호프-간이주점",7,8,13,1,0,0,1
20232,"금호1가동","커피-음료",16,20,0,0,5,1,4
20232,"금호1가동","슈퍼마켓",9,11,0,0,0,0,2
20232,"금호1가동","미곡판매",4,4,0,0,0,0,0
20232,"금호1가동","육류판매",4,4,0,0,0,0,0
20232,"금호1가동","수산물판매",3,3,0,0,0,0,0
20232,"금호1가동","청과상",7,7,14,1,14,1,0
20232,"금호1가동","반찬가게",4,4,0,0,0,0,0
20232,"금호2.3가동","한식음식점",102,115,4,4,1,1,13
20232,"금호2.3가동","중식음식점",6,7,0,0,14,1,1
20232,"금호2.3가동","일식음식점",5,6,0,0,0,0,1
20232,"금호2.3가동","양식음식점",18,19,5,1,11,2,1
20232,"금호2.3가동","제과점",8,11,0,0,9,1,3
20232,"금호2.3가동","패스트푸드점",1,11,0,0,0,0,10
20232,"금호2.3가동","치킨전문점",9,18,6,1,11,2,9
20232,"금호2.3가동","분식전문점",16,20,10,2,0,0,4
20232,"금호2.3가동","호프-간이주점",28,29,7,2,3,1,1
20232,"금호2.3가동","커피-음료",24,29,0,0,3,1,5
20232,"금호2.3가동","슈퍼마켓",16,20,10,2,0,0,4
20232,"금호2.3가동","미곡판매",3,3,0,0,0,0,0
20232,"금호2.3가동","육류판매",15,15,7,1,0,0,0
20232,"금호2.3가동","수산물판매",5,5,0,0,0,0,0
20232,"금호2.3가동","청과상",5,5,0,0,0,0,0
20232,"금호2.3가동","반찬가게",13,13,0,0,0,0,0
20232,"금호4가동","한식음식점",49,53,2,1,0,0,4
20232,"금호4가동","중식음식점",4,5,0,0,0,0,1
20232,"금호4가동","일식음식점",5,5,0,0,0,0,0
20232,"금호4가동","양식음식점",5,5,0,0,20,1,0
20232,"금호4가동","제과점",4,8,0,0,13,1,4
20232,"금호4가동","패스트푸드점",2,6,0,0,17,1,4
20232,"금호4가동","치킨전문점",2,9,0,0,0,0,7
20232,"금호4가동","분식전문점",6,11,0,0,0,0,5
20232,"금호4가동","호프-간이주점",19,19,0,0,0,0,0
20232,"금호4가동","커피-음료",20,27,7,2,0,0,7
20232,"금호4가동","슈퍼마켓",7,9,0,0,0,0,2
20232,"금호4가동","미곡판매",1,1,0,0,0,0,0
20232,"금호4가동","육류판매",3,3,33,1,0,0,0
20232,"금호4가동","수산물판매",1,1,0,0,0,0,0
20232,"금호4가동","청과상",8,8,25,2,0,0,0
20232,"금호4가동","반찬가게",3,3,0,0,0,0,0
20232,"마장동","한식음식점",122,127,3,4,1,1,5
20232,"마장동","중식음식점",7,7,0,0,0,0,0
20232,"마장동","일식음식점",3,3,0,0,0,0,0
20232,"마장동","양식음식점",4,5,0,0,0,0,1
20232,"마장동","제과점",2,4,0,0,0,0,2
20232,"마장동","패스트푸드점",4,6,0,0,0,0,2
20232,"마장동","치킨전문점",2,10,0,0,10,1,8
20232,"마장동","분식전문점",10,13,0,0,0,0,3
20232,"마장동","호프-간이주점",17,21,0,0,5,1,4
20232,"마장동","커피-음료",24,29,3,1,3,1,5
20232,"마장동","슈퍼마켓",28,31,0,0,3,1,3
20232,"마장동","미곡판매",2,2,0,0,0,0,0
20232,"마장동","육류판매",1632,1632,2,26,1,19,0
20232,"마장동","수산물판매",1,1,0,0,0,0,0
20232,"마장동","청과상",18,18,0,0,0,0,0
20232,"마장동","반찬가게",13,13,0,0,0,0,0
20232,"사근동","한식음식점",107,133,2,2,1,1,26
20232,"사근동","중식음식점",13,20,0,0,5,1,7
20232,"사근동","일식음식점",21,24,0,0,0,0,3
20232,"사근동","양식음식점",23,29,0,0,3,1,6
20232,"사근동","제과점",2,7,0,0,0,0,5
20232,"사근동","패스트푸드점",12,28,0,0,0,0,16
20232,"사근동","치킨전문점",9,19,0,0,5,1,10
20232,"사근동","분식전문점",18,32,3,1,9,3,14
20232,"사근동","호프-간이주점",52,70,1,1,6,4,18
20232,"사근동","커피-음료",63,90,1,1,3,3,27
20232,"사근동","슈퍼마켓",14,17,0,0,0,0,3
20232,"사근동","미곡판매",3,3,0,0,0,0,0
20232,"사근동","육류판매",4,4,0,0,0,0,0
20232,"사근동","청과상",1,1,0,0,0,0,0
20232,"사근동","반찬가게",5,5,0,0,0,0,0
20232,"성수1가제1동","한식음식점",66,72,4,3,1,1,6
20232,"성수1가제1동","중식음식점",10,12,0,0,0,0,2
20232,"성수1가제1동","일식음식점",11,12,0,0,0,0,1
20232,"성수1가제1동","양식음식점",47,50,10,5,2,1,3
20232,"성수1가제1동","제과점",16,17,0,0,0,0,1
20232,"성수1가제1동","패스트푸드점",11,15,0,0,13,2,4
20232,"성수1가제1동","치킨전문점",1,7,0,0,14,1,6
20232,"성수1가제1동","분식전문점",16,17,12,2,0,0,1
20232,"성수1가제1동","호프-간이주점",22,22,0,0,5,1,0
20232,"성수1가제1동","커피-음료",66,78,8,6,5,4,12
20232,"성수1가제1동","슈퍼마켓",8,17,0,0,12,2,9
20232,"성수1가제1동","미곡판매",3,3,0,0,0,0,0
20232,"성수1가제1동","육류판매",6,6,0,0,0,0,0
20232,"성수1가제1동","수산물판매",2,2,0,0,0,0,0
20232,"성수1가제1동","청과상",4,4,0,0,25,1,0
20232,"성수1가제1동","반찬가게",12,12,0,0,8,1,0
20232,"성수1가제2동","한식음식점",166,184,5,9,2,3,18
20232,"성수1가제2동","중식음식점",17,18,11,2,6,1,1
20232,"성수1가제2동","일식음식점",47,51,6,3,2,1,4
20232,"성수1가제2동","양식음식점",95,97,8,8,3,3,2
20232,"성수1가제2동","제과점",42,43,5,2,0,0,1
20232,"성수1가제2동","패스트푸드점",22,29,14,4,7,2,7
20232,"성수1가제2동","치킨전문점",4,13,0,0,0,0,9
20232,"성수1가제2동","분식전문점",17,25,4,1,8,2,8
20232,"성수1가제2동","호프-간이주점",52,60,10,6,5,3,8
20232,"성수1가제2동","커피-음료",199,224,5,11,4,9,25
20232,"성수1가제2동","슈퍼마켓",13,19,0,0,0,0,6
20232,"성수1가제2동","미곡판매",5,5,0,0,0,0,0
20232,"성수1가제2동","육류판매",12,12,8,1,17,2,0
20232,"성수1가제2동","수산물판매",3,3,0,0,0,0,0
20232,"성수1가제2동","청과상",4,4,0,0,0,0,0
20232,"성수1가제2동","반찬가게",37,39,0,0,0,0,2
20232,"성수2가제1동","한식음식점",146,162,3,5,7,11,16
20232,"성수2가제1동","중식음식점",10,11,9,1,0,0,1
20232,"성수2가제1동","일식음식점",19,20,15,3,0,0,1
20232,"성수2가제1동","양식음식점",46,49,8,4,10,5,3
20232,"성수2가제1동","제과점",26,28,4,1,4,1,2
20232,"성수2가제1동","패스트푸드점",18,24,8,2,4,1,6
20232,"성수2가제1동","치킨전문점",9,15,0,0,0,0,6
20232,"성수2가제1동","분식전문점",24,30,3,1,10,3,6
20232,"성수2가제1동","호프-간이주점",60,65,6,4,0,0,5
20232,"성수2가제1동","커피-음료",91,103,7,7,5,5,12
20232,"성수2가제1동","슈퍼마켓",22,26,4,1,0,0,4
20232,"성수2가제1동","미곡판매",9,9,0,0,11,1,0
20232,"성수2가제1동","육류판매",9,9,0,0,0,0,0
20232,"성수2가제1동","수산물판매",10,10,0,0,0,0,0
20232,"성수2가제1동","청과상",16,16,0,0,0,0,0
20232,"성수2가제1동","반찬가게",31,31,0,0,0,0,0
20232,"성수2가제3동","한식음식점",248,284,1,3,4,12,36
20232,"성수2가제3동","중식음식점",23,30,3,1,0,0,7
20232,"성수2가제3동","일식음식점",43,51,2,1,2,1,8
20232,"성수2가제3동","양식음식점",65,71,10,7,4,3,6
20232,"성수2가제3동","제과점",28,35,6,2,3,1,7
20232,"성수2가제3동","패스트푸드점",24,39,3,1,0,0,15
20232,"성수2가제3동","치킨전문점",4,13,0,0,8,1,9
20232,"성수2가제3동","분식전문점",25,31,10,3,10,3,6
20232,"성수2가제3동","호프-간이주점",60,71,11,8,6,4,11
20232,"성수2가제3동","커피-음료",146,182,3,6,4,8,36
20232,"성수2가제3동","슈퍼마켓",26,41,5,2,0,0,15
20232,"성수2가제3동","미곡판매",5,5,0,0,0,0,0
20232,"성수2가제3동","육류판매",19,19,0,0,5,1,0
20232,"성수2가제3동","수산물판매",2,2,0,0,0,0,0
20232,"성수2가제3동","청과상",13,13,8,1,0,0,0
20232,"성수2가제3동","반찬가게",71,73,7,5,0,0,2
20232,"송정동","한식음식점",38,40,5,2,3,1,2
20232,"송정동","중식음식점",2,2,0,0,0,0,0
20232,"송정동","일식음식점",1,1,0,0,0,0,0
20232,"송정동","양식음식점",4,4,25,1,0,0,0
20232,"송정동","제과점",6,6,17,1,17,1,0
20232,"송정동","패스트푸드점",4,5,0,0,0,0,1
20232,"송정동","치킨전문점",2,3,0,0,33,1,1
20232,"송정동","분식전문점",7,7,0,0,14,1,0
20232,"송정동","호프-간이주점",4,4,0,0,0,0,0
20232,"송정동","커피-음료",20,22,5,1,5,1,2
20232,"송정동","슈퍼마켓",9,11,0,0,0,0,2
20232,"송정동","미곡판매",2,2,0,0,0,0,0
20232,"송정동","육류판매",6,6,0,0,0,0,0
20232,"송정동","수산물판매",2,2,0,0,0,0,0
20232,"송정동","청과상",4,4,25,1,0,0,0
20232,"송정동","반찬가게",3,3,0,0,0,0,0
20232,"옥수동","한식음식점",54,59,7,4,5,3,5
20232,"옥수동","중식음식점",7,8,13,1,0,0,1
20232,"옥수동","일식음식점",7,7,0,0,29,2,0
20232,"옥수동","양식음식점",10,10,0,0,0,0,0
20232,"옥수동","제과점",10,14,7,1,0,0,4
20232,"옥수동","패스트푸드점",7,11,0,0,9,1,4
20232,"옥수동","치킨전문점",3,9,0,0,0,0,6
20232,"옥수동","분식전문점",11,17,6,1,12,2,6
20232,"옥수동","호프-간이주점",8,9,0,0,22,2,1
20232,"옥수동","커피-음료",22,28,4,1,0,0,6
20232,"옥수동","슈퍼마켓",8,15,0,0,0,0,7
20232,"옥수동","미곡판매",2,2,0,0,0,0,0
20232,"옥수동","육류판매",8,9,0,0,0,0,1
20232,"옥수동","수산물판매",3,3,0,0,0,0,0
20232,"옥수동","청과상",4,4,0,0,0,0,0
20232,"옥수동","반찬가게",11,13,0,0,0,0,2
20232,"왕십리도선동","한식음식점",181,222,5,11,2,5,41
20232,"왕십리도선동","중식음식점",16,19,16,3,11,2,3
20232,"왕십리도선동","일식음식점",17,21,10,2,10,2,4
20232,"왕십리도선동","양식음식점",22,26,4,1,8,2,4
20232,"왕십리도선동","제과점",17,25,8,2,0,0,8
20232,"왕십리도선동","패스트푸드점",11,25,16,4,8,2,14
20232,"왕십리도선동","치킨전문점",5,24,13,3,13,3,19
20232,"왕십리도선동","분식전문점",44,60,8,5,5,3,16
20232,"왕십리도선동","호프-간이주점",47,50,0,0,0,0,3
20232,"왕십리도선동","커피-음료",46,72,3,2,4,3,26
20232,"왕십리도선동","슈퍼마켓",26,34,3,1,6,2,8
